"nrInst","nrAgencia","cdClient","nmClient","nrCpfCnpj","nrContrato","dtContrato","qtPrestacoes","vlTotal","cdProduto","dsProduto","cdCarteira","dsCarteira","nrProposta","nrPresta","tpPresta","nrSeqPre","dtVctPre","vlPresta","vlMora","vlMulta","vlOutAcr","vlIof","vlDescon","vlAtual","idSituac","idSitVen","isValidCpfOrCNPJ","isPaymentValid","vlTotalBRL","vlPrestaBRL","vlMoraBRL","vlMultaBRL","vlAtualBRL"
"644","9","57196","CLIENTE 857","347033248121","473664","20240304","7","69941.24","994","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","7082","4","Original","0","20220514","82071.19","26928.76","22030.61","0","0","0","131030.56","Aberta","Vencida",false,,"R$ 69.941,24","R$ 82.071,19","R$ 26.928,76","R$ 22.030,61","R$ 131.030,56"
"644","9","57196","CLIENTE 857","347033248121","473664","20240304","7","69941.24","994","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","7082","5","Original","0","20231021","92686.79","90924.67","65652.31","0","0","0","249263.77","Aberta","Vencida",false,,"R$ 69.941,24","R$ 92.686,79","R$ 90.924,67","R$ 65.652,31","R$ 249.263,77"
"644","9","57196","CLIENTE 857","347033248121","473664","20240304","7","69941.24","994","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","7082","6","Original","0","20220216","47435.65","7956.06","55972.93","0","0","0","111364.64","Aberta","Vencida",false,,"R$ 69.941,24","R$ 47.435,65","R$ 7.956,06","R$ 55.972,93","R$ 111.364,64"
"644","9","57196","CLIENTE 857","347033248121","473664","20240304","7","69941.24","994","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","7082","7","Original","0","20220423","29054.79","97397.17","25105.56","0","0","0","151557.52","Aberta","Vencida",false,,"R$ 69.941,24","R$ 29.054,79","R$ 97.397,17","R$ 25.105,56","R$ 151.557,52"
"644","9","57196","CLIENTE 857","347033248121","473664","20240304","7","69941.24","994","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","7082","8","Original","0","20240803","19532.58","92352.58","25569.89","0","0","0","137455.05","Aberta","Vencida",false,,"R$ 69.941,24","R$ 19.532,58","R$ 92.352,58","R$ 25.569,89","R$ 137.455,05"
"698","44","49002","CLIENTE 858","621330289735","485837","20220106","5","15843.57","1769","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","328492","2","Original","0","20220305","94728.5","17208.89","58600.66","0","0","0","170538.05","Aberta","Vencida",false,,"R$ 15.843,57","R$ 94.728,50","R$ 17.208,89","R$ 58.600,66","R$ 170.538,05"
"698","44","49002","CLIENTE 858","621330289735","485837","20220106","5","15843.57","1769","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","328492","3","Original","0","20230718","70253.01","26739.08","11497.77","0","0","0","108489.86","Aberta","Vencida",false,,"R$ 15.843,57","R$ 70.253,01","R$ 26.739,08","R$ 11.497,77","R$ 108.489,86"
"698","44","49002","CLIENTE 858","621330289735","485837","20220106","5","15843.57","1769","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","328492","4","Original","0","20230509","60377.37","11010.2","70522.89","0","0","0","141910.46000000002","Aberta","Vencida",false,,"R$ 15.843,57","R$ 60.377,37","R$ 11.010,20","R$ 70.522,89","R$ 141.910,46"
"698","44","49002","CLIENTE 858","621330289735","485837","20220106","5","15843.57","1769","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","328492","5","Original","0","20221221","33021.84","68761.72","5357.23","0","0","0","107140.79","Aberta","Vencida",false,,"R$ 15.843,57","R$ 33.021,84","R$ 68.761,72","R$ 5.357,23","R$ 107.140,79"
"698","44","49002","CLIENTE 858","621330289735","485837","20220106","5","15843.57","1769","CDC PESSOA JURIDICA","1","CRÉDITO DIRETO AO CONSUMIDOR","328492","6","Original","0","20230112","45699.75","84417.69","97281.69","0","0","0","227399.13","Aberta","Vencida",false,,"R$ 15.843,57","R$ 45.699,75","R$ 84.417,69","R$ 97.281,69","R$ 227.399,13"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","2","Original","0","20241006","74911.25","18448.63","12157.35","0","0","0","105517.23000000001","Aberta","Vencida",false,,"R$ 24.931,31","R$ 74.911,25","R$ 18.448,63","R$ 12.157,35","R$ 105.517,23"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","3","Original","0","20230806","59168.47","83247.32","10215.36","0","0","0","152631.15000000002","Aberta","Vencida",false,,"R$ 24.931,31","R$ 59.168,47","R$ 83.247,32","R$ 10.215,36","R$ 152.631,15"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","4","Original","0","20240421","45929.7","37841.59","20505.79","0","0","0","104277.07999999999","Aberta","Vencida",false,,"R$ 24.931,31","R$ 45.929,70","R$ 37.841,59","R$ 20.505,79","R$ 104.277,08"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","5","Original","0","20240818","7885.76","59557.73","30092.36","0","0","0","97535.85","Aberta","Vencida",false,,"R$ 24.931,31","R$ 7.885,76","R$ 59.557,73","R$ 30.092,36","R$ 97.535,85"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","6","Original","0","20230213","80036.37","33453.46","70335.1","0","0","0","183824.93","Aberta","Vencida",false,,"R$ 24.931,31","R$ 80.036,37","R$ 33.453,46","R$ 70.335,10","R$ 183.824,93"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","7","Original","0","20240611","16276.06","77105.67","85382.94","0","0","0","178764.66999999998","Aberta","Vencida",false,,"R$ 24.931,31","R$ 16.276,06","R$ 77.105,67","R$ 85.382,94","R$ 178.764,67"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","8","Original","0","20240713","66542.75","60550.61","74002.01","0","0","0","201095.37","Aberta","Vencida",false,,"R$ 24.931,31","R$ 66.542,75","R$ 60.550,61","R$ 74.002,01","R$ 201.095,37"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","9","Original","0","20240604","99301.98","7820.87","31503.54","0","0","0","138626.38999999998","Aberta","Vencida",false,,"R$ 24.931,31","R$ 99.301,98","R$ 7.820,87","R$ 31.503,54","R$ 138.626,39"
"928","18","75624","CLIENTE 859","468652359386","257060","20240118","9","24931.31","942","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","528474","10","Original","0","20220612","2191.59","73201.28","99358.16","0","0","0","174751.03","Aberta","Vencida",false,,"R$ 24.931,31","R$ 2.191,59","R$ 73.201,28","R$ 99.358,16","R$ 174.751,03"
"1919","2","10165","CLIENTE 860","287751118937","907112","20240328","6","50070.07","142","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","338185","2","Original","0","20240223","27370.66","66424.37","76751.28","0","0","0","170546.31","Aberta","Vencida",false,,"R$ 50.070,07","R$ 27.370,66","R$ 66.424,37","R$ 76.751,28","R$ 170.546,31"
"1919","2","10165","CLIENTE 860","287751118937","907112","20240328","6","50070.07","142","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","338185","3","Original","0","20240320","46753.75","82435.76","11682.31","0","0","0","140871.82","Aberta","Vencida",false,,"R$ 50.070,07","R$ 46.753,75","R$ 82.435,76","R$ 11.682,31","R$ 140.871,82"
"1919","2","10165","CLIENTE 860","287751118937","907112","20240328","6","50070.07","142","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","338185","4","Original","0","20240325","84985.48","18270.18","50292.2","0","0","0","153547.86","Aberta","Vencida",false,,"R$ 50.070,07","R$ 84.985,48","R$ 18.270,18","R$ 50.292,20","R$ 153.547,86"
"1919","2","10165","CLIENTE 860","287751118937","907112","20240328","6","50070.07","142","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","338185","5","Original","0","20230621","16860.13","61307.47","2149.09","0","0","0","80316.69","Aberta","Vencida",false,,"R$ 50.070,07","R$ 16.860,13","R$ 61.307,47","R$ 2.149,09","R$ 80.316,69"
"1919","2","10165","CLIENTE 860","287751118937","907112","20240328","6","50070.07","142","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","338185","6","Original","0","20220708","78117.17","26928.67","99786.35","0","0","0","204832.19","Aberta","Vencida",false,,"R$ 50.070,07","R$ 78.117,17","R$ 26.928,67","R$ 99.786,35","R$ 204.832,19"
"1919","2","10165","CLIENTE 860","287751118937","907112","20240328","6","50070.07","142","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","338185","7","Original","0","20220721","707.96","65716.73","34148.01","0","0","0","100572.70000000001","Aberta","Vencida",false,,"R$ 50.070,07","R$ 707,96","R$ 65.716,73","R$ 34.148,01","R$ 100.572,70"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","2","Original","0","20240106","5556.2","72583.19","462.9","0","0","0","78602.29","Aberta","Vencida",false,,"R$ 88.989,57","R$ 5.556,20","R$ 72.583,19","R$ 462,90","R$ 78.602,29"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","3","Original","0","20240716","20976.74","30074.12","33464.11","0","0","0","84514.97","Aberta","Vencida",false,,"R$ 88.989,57","R$ 20.976,74","R$ 30.074,12","R$ 33.464,11","R$ 84.514,97"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","4","Original","0","20230819","98312.51","67042.46","61401.07","0","0","0","226756.04","Aberta","Vencida",false,,"R$ 88.989,57","R$ 98.312,51","R$ 67.042,46","R$ 61.401,07","R$ 226.756,04"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","5","Original","0","20230925","11583.51","57992.57","9182.04","0","0","0","78758.12","Aberta","Vencida",false,,"R$ 88.989,57","R$ 11.583,51","R$ 57.992,57","R$ 9.182,04","R$ 78.758,12"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","6","Original","0","20231210","5545","6790.21","30917.4","0","0","0","43252.61","Aberta","Vencida",false,,"R$ 88.989,57","R$ 5.545,00","R$ 6.790,21","R$ 30.917,40","R$ 43.252,61"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","7","Original","0","20220518","97478.14","51619.62","44656.72","0","0","0","193754.48","Aberta","Vencida",false,,"R$ 88.989,57","R$ 97.478,14","R$ 51.619,62","R$ 44.656,72","R$ 193.754,48"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","8","Original","0","20241013","75631.7","18123.12","86459.2","0","0","0","180214.02","Aberta","Vencida",false,,"R$ 88.989,57","R$ 75.631,70","R$ 18.123,12","R$ 86.459,20","R$ 180.214,02"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","9","Original","0","20241110","80662.81","73393.97","34218.3","0","0","0","188275.08000000002","Aberta","Vencida",false,,"R$ 88.989,57","R$ 80.662,81","R$ 73.393,97","R$ 34.218,30","R$ 188.275,08"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","10","Original","0","20221210","13914.07","4545.34","58408.42","0","0","0","76867.83","Aberta","Vencida",false,,"R$ 88.989,57","R$ 13.914,07","R$ 4.545,34","R$ 58.408,42","R$ 76.867,83"
"1993","39","5873","CLIENTE 861","103566624792","43500","20220909","10","88989.57","641","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","481274","11","Original","0","20220120","7427.41","4316.82","83630.71","0","0","0","95374.94","Aberta","Vencida",false,,"R$ 88.989,57","R$ 7.427,41","R$ 4.316,82","R$ 83.630,71","R$ 95.374,94"
"1459","17","90746","CLIENTE 862","167540501709","311411","20230105","5","54186.35","61","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","748534","2","Original","0","20240712","88342.98","43839.05","64509.41","0","0","0","196691.44","Aberta","Vencida",false,,"R$ 54.186,35","R$ 88.342,98","R$ 43.839,05","R$ 64.509,41","R$ 196.691,44"
"1459","17","90746","CLIENTE 862","167540501709","311411","20230105","5","54186.35","61","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","748534","3","Original","0","20240319","42670.69","59215.04","82932.71","0","0","0","184818.44","Aberta","Vencida",false,,"R$ 54.186,35","R$ 42.670,69","R$ 59.215,04","R$ 82.932,71","R$ 184.818,44"
"1459","17","90746","CLIENTE 862","167540501709","311411","20230105","5","54186.35","61","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","748534","4","Original","0","20240424","481.56","34919.83","3285.72","0","0","0","38687.11","Aberta","Vencida",false,,"R$ 54.186,35","R$ 481,56","R$ 34.919,83","R$ 3.285,72","R$ 38.687,11"
"1459","17","90746","CLIENTE 862","167540501709","311411","20230105","5","54186.35","61","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","748534","5","Original","0","20220522","45659.55","24767.93","76939.88","0","0","0","147367.36000000002","Aberta","Vencida",false,,"R$ 54.186,35","R$ 45.659,55","R$ 24.767,93","R$ 76.939,88","R$ 147.367,36"
"1459","17","90746","CLIENTE 862","167540501709","311411","20230105","5","54186.35","61","CDC PESSOA JURIDICA","19","CRÉDITO DIRETO AO CONSUMIDOR","748534","6","Original","0","20240212","920.78","64679.24","95384.18","0","0","0","160984.2","Aberta","Vencida",false,,"R$ 54.186,35","R$ 920,78","R$ 64.679,24","R$ 95.384,18","R$ 160.984,20"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","2","Original","0","20240223","65849.45","55953.62","95286.12","0","0","0","217089.19","Aberta","Vencida",false,,"R$ 66.107,02","R$ 65.849,45","R$ 55.953,62","R$ 95.286,12","R$ 217.089,19"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","3","Original","0","20230523","84991.39","93102.74","36273","0","0","0","214367.13","Aberta","Vencida",false,,"R$ 66.107,02","R$ 84.991,39","R$ 93.102,74","R$ 36.273,00","R$ 214.367,13"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","4","Original","0","20230406","59840.17","84548.45","85101.18","0","0","0","229489.8","Aberta","Vencida",false,,"R$ 66.107,02","R$ 59.840,17","R$ 84.548,45","R$ 85.101,18","R$ 229.489,80"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","5","Original","0","20230210","35245.63","82378.2","17590.3","0","0","0","135214.12999999998","Aberta","Vencida",false,,"R$ 66.107,02","R$ 35.245,63","R$ 82.378,20","R$ 17.590,30","R$ 135.214,13"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","6","Original","0","20230715","92518.9","27428.76","14912.68","0","0","0","134860.34","Aberta","Vencida",false,,"R$ 66.107,02","R$ 92.518,90","R$ 27.428,76","R$ 14.912,68","R$ 134.860,34"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","7","Original","0","20230907","54146.33","82538.79","76712.39","0","0","0","213397.51","Aberta","Vencida",false,,"R$ 66.107,02","R$ 54.146,33","R$ 82.538,79","R$ 76.712,39","R$ 213.397,51"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","8","Original","0","20240709","41588.45","16620.76","82876.27","0","0","0","141085.47999999998","Aberta","Vencida",false,,"R$ 66.107,02","R$ 41.588,45","R$ 16.620,76","R$ 82.876,27","R$ 141.085,48"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","9","Original","0","20230718","22525.79","1223.01","70686.42","0","0","0","94435.22","Aberta","Vencida",false,,"R$ 66.107,02","R$ 22.525,79","R$ 1.223,01","R$ 70.686,42","R$ 94.435,22"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","10","Original","0","20220617","30074.69","65699.39","28832.26","0","0","0","124606.34","Aberta","Vencida",false,,"R$ 66.107,02","R$ 30.074,69","R$ 65.699,39","R$ 28.832,26","R$ 124.606,34"
"385","3","48722","CLIENTE 863","776664222902","348625","20221026","10","66107.02","107","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","949047","11","Original","0","20230325","36690.55","20569.49","37554.96","0","0","0","94815","Aberta","Vencida",false,,"R$ 66.107,02","R$ 36.690,55","R$ 20.569,49","R$ 37.554,96","R$ 94.815,00"
"1578","41","75837","CLIENTE 864","392320211457","570976","20230504","5","49000.26","1477","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","852850","2","Original","0","20230721","51051.86","65668.79","29680.85","0","0","0","146401.5","Aberta","Vencida",false,,"R$ 49.000,26","R$ 51.051,86","R$ 65.668,79","R$ 29.680,85","R$ 146.401,50"
"1578","41","75837","CLIENTE 864","392320211457","570976","20230504","5","49000.26","1477","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","852850","3","Original","0","20240717","84140.86","93703.08","40943.03","0","0","0","218786.97","Aberta","Vencida",false,,"R$ 49.000,26","R$ 84.140,86","R$ 93.703,08","R$ 40.943,03","R$ 218.786,97"
"1578","41","75837","CLIENTE 864","392320211457","570976","20230504","5","49000.26","1477","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","852850","4","Original","0","20221206","25489.57","25396.61","93982.76","0","0","0","144868.94","Aberta","Vencida",false,,"R$ 49.000,26","R$ 25.489,57","R$ 25.396,61","R$ 93.982,76","R$ 144.868,94"
"1578","41","75837","CLIENTE 864","392320211457","570976","20230504","5","49000.26","1477","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","852850","5","Original","0","20241219","52192.01","61105.27","94200.55","0","0","0","207497.83000000002","Aberta","Vencida",false,,"R$ 49.000,26","R$ 52.192,01","R$ 61.105,27","R$ 94.200,55","R$ 207.497,83"
"1578","41","75837","CLIENTE 864","392320211457","570976","20230504","5","49000.26","1477","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","852850","6","Original","0","20221022","4567.6","94655.11","74196.72","0","0","0","173419.43","Aberta","Vencida",false,,"R$ 49.000,26","R$ 4.567,60","R$ 94.655,11","R$ 74.196,72","R$ 173.419,43"
